order_id,order_date,state,zone,category,brand_type,customer_gender,customer_age,base_price,discount_percent,final_price,units_sold,revenue,sales_event,competition_intensity,inventory_pressure
ORD0020695,2025-01-31,Karnataka,South,Fashion,Mass,Male,32,3849.97,63.74,1396.0,77,107492.0,Festival,Medium,Low
ORD0020696,2025-01-31,Gujarat,West,Footwear,Mass,Male,65,3698.86,15.89,3111.11,3,9333.33,Normal,Medium,Low
ORD0020697,2025-01-31,Uttar Pradesh,North,Home & Living,Premium,Male,19,4234.37,46.95,2246.33,39,87606.87,Normal,Medium,High
ORD0020698,2025-01-31,Kerala,South,Fashion,Mass,Male,29,3402.85,8.21,3123.48,28,87457.44,Normal,Low,Low
ORD0020699,2025-01-31,Kerala,South,Footwear,Mass,Male,39,1191.64,44.58,660.41,48,31699.68,Normal,Low,Low
ORD0020700,2025-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Female,35,272.59,21.23,214.72,38,8159.36,Normal,High,Low
ORD0020701,2025-01-31,Odisha,East,Sports & Fitness,Mass,Male,56,6791.8,13.72,5859.97,7,41019.79,Normal,Medium,Low
ORD0020702,2025-01-31,Maharashtra,West,Beauty & Personal Care,Premium,Male,53,746.7,19.84,598.55,33,19752.15,Normal,Medium,Low
ORD0020703,2025-01-31,Maharashtra,West,Fashion,Mass,Male,30,2342.47,10.72,2091.36,31,64832.16,Normal,Low,Low
ORD0020704,2025-01-31,Haryana,North,Premium Lifestyle,Premium,Female,20,12946.16,50.04,6467.9,86,556239.4,Festival,Medium,High
ORD0020705,2025-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,63,1096.62,29.28,775.53,35,27143.55,Normal,Medium,Low
ORD0020706,2025-01-31,Odisha,East,Premium Lifestyle,Premium,Male,18,11480.16,4.46,10968.14,13,142585.82,Normal,Low,Low
ORD0020707,2025-01-31,Chhattisgarh,Central,Electronics,Mass,Male,28,5412.63,61.47,2085.49,81,168924.69,Festival,Medium,High
ORD0020708,2025-01-31,Karnataka,South,Electronics,Mass,Male,18,11701.87,16.06,9822.55,29,284853.95,Normal,High,Low
ORD0020709,2025-01-31,Maharashtra,West,Electronics,Mass,Male,23,3289.78,20.07,2629.52,31,81515.12,Normal,Medium,Low
ORD0020710,2025-01-31,Gujarat,West,Footwear,Mass,Male,28,1916.27,46.0,1034.79,72,74504.88,Festival,Low,High
ORD0020711,2025-01-31,Delhi NCR,North,Beauty & Personal Care,Mass,Male,44,2331.21,60.12,929.69,60,55781.4,Normal,Medium,Low
ORD0020712,2025-01-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,41,4800.88,59.66,1936.67,11,21303.37,Festival,Low,Low
ORD0020713,2025-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Male,40,695.5,41.8,404.78,10,4047.8,Normal,Medium,Low
ORD0020714,2025-01-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Male,37,6058.77,15.0,5149.95,20,102999.0,Normal,Medium,Low
ORD0020715,2025-01-31,Punjab,North,Beauty & Personal Care,Premium,Female,33,1611.32,10.0,1450.19,13,18852.47,Festival,Low,Low
ORD0020716,2025-01-31,Gujarat,West,Premium Lifestyle,Mass,Male,23,8836.55,31.73,6032.71,60,361962.6,Normal,Medium,High
ORD0020717,2025-01-31,Delhi NCR,North,Footwear,Mass,Female,32,4385.88,65.0,1535.06,128,196487.68,Festival,High,Low
ORD0020718,2025-01-31,Madhya Pradesh,Central,Home & Living,Premium,Male,41,4515.53,11.86,3979.99,6,23879.94,Normal,High,Low
ORD0020719,2025-01-31,Tamil Nadu,South,Footwear,Premium,Male,18,4018.82,13.85,3462.21,26,90017.46,Normal,Medium,Low
ORD0020720,2025-01-31,Kerala,South,Electronics,Mass,Male,40,5321.83,41.2,3129.24,48,150203.52,Normal,Medium,High
ORD0020721,2025-01-31,Haryana,North,Beauty & Personal Care,Premium,Female,23,1596.52,14.81,1360.08,15,20401.2,Normal,Medium,Low
ORD0020722,2025-01-31,Telangana,South,Sports & Fitness,Mass,Female,64,6843.4,16.67,5702.61,26,148267.86,Normal,High,Low
ORD0020723,2025-01-31,Maharashtra,West,Fashion,Mass,Female,54,2085.4,25.29,1558.0,19,29602.0,Normal,Low,Low
ORD0020724,2025-01-31,Maharashtra,West,Home & Living,Premium,Male,25,1489.78,28.43,1066.24,34,36252.16,Normal,Low,Low
ORD0020725,2025-01-31,Haryana,North,Beauty & Personal Care,Mass,Female,34,1331.43,54.81,601.67,49,29481.83,Normal,Medium,High
ORD0020726,2025-01-31,Karnataka,South,Footwear,Mass,Male,23,1665.95,57.04,715.69,25,17892.25,Normal,Medium,High
ORD0020727,2025-01-31,Delhi NCR,North,Sports & Fitness,Mass,Female,28,6956.1,55.73,3079.47,112,344900.64,Festival,Medium,High
ORD0020728,2025-01-31,Karnataka,South,Grocery Essentials,Mass,Female,19,227.11,65.0,79.49,70,5564.3,Normal,High,Low
ORD0020729,2025-01-31,Haryana,North,Fashion,Mass,Male,47,2646.18,65.0,926.16,30,27784.8,Festival,Medium,Low
ORD0020730,2025-01-31,Madhya Pradesh,Central,Premium Lifestyle,Premium,Male,31,11057.35,25.24,8266.47,7,57865.29,Festival,Low,High
ORD0020731,2025-01-31,Gujarat,West,Premium Lifestyle,Mass,Male,25,9704.48,17.24,8031.43,29,232911.47,Festival,Low,Low
ORD0020732,2025-01-31,Haryana,North,Grocery Essentials,Mass,Male,65,732.36,41.68,427.11,15,6406.65,Normal,High,High
ORD0020733,2025-01-31,Chhattisgarh,Central,Footwear,Mass,Female,21,2052.03,40.36,1223.83,10,12238.3,Normal,High,Low
ORD0020734,2025-01-31,Delhi NCR,North,Electronics,Mass,Male,37,10399.26,62.62,3887.24,24,93293.76,Normal,Medium,Low
ORD0020735,2025-01-31,Punjab,North,Premium Lifestyle,Mass,Male,41,12601.32,29.38,8899.05,31,275870.55,Normal,Medium,Low
ORD0020736,2025-01-31,Gujarat,West,Premium Lifestyle,Mass,Male,61,14663.99,65.0,5132.4,51,261752.4,Normal,Medium,High
ORD0020737,2025-01-31,Delhi NCR,North,Home & Living,Premium,Male,18,4743.86,31.21,3263.3,11,35896.3,Normal,Medium,Low
ORD0020738,2025-01-31,Tamil Nadu,South,Home & Living,Mass,Female,18,1856.3,58.81,764.61,80,61168.8,Normal,High,High
ORD0020739,2025-01-31,West Bengal,East,Grocery Essentials,Mass,Female,20,380.28,34.33,249.73,11,2747.03,Normal,Medium,High
ORD0020740,2025-01-31,Maharashtra,West,Footwear,Mass,Male,35,711.36,30.54,494.11,15,7411.65,Festival,Medium,Low
ORD0020741,2025-01-31,Telangana,South,Home & Living,Mass,Male,30,4355.8,47.91,2268.94,7,15882.58,Normal,Low,Low
ORD0020742,2025-01-31,Madhya Pradesh,Central,Electronics,Premium,Male,21,4092.93,30.89,2828.62,21,59401.02,Festival,High,Low
ORD0020743,2025-01-31,Haryana,North,Grocery Essentials,Mass,Female,64,653.2,52.89,307.72,37,11385.64,Normal,Low,Low
ORD0020744,2025-01-31,Maharashtra,West,Fashion,Mass,Female,29,2323.33,60.57,916.09,9,8244.81,Normal,Medium,Low
ORD0020745,2025-01-31,Haryana,North,Footwear,Mass,Female,35,2025.45,65.0,708.91,63,44661.33,Festival,Medium,Low
ORD0020746,2025-01-31,Punjab,North,Electronics,Mass,Female,22,4346.56,33.46,2892.2,23,66520.6,Festival,Low,Low
ORD0020747,2025-01-31,West Bengal,East,Home & Living,Mass,Male,29,3358.12,16.29,2811.08,12,33732.96,Normal,High,Low
ORD0020748,2025-01-31,Haryana,North,Sports & Fitness,Mass,Female,20,6723.42,24.62,5068.11,6,30408.66,Normal,Medium,High
ORD0020749,2025-01-31,Chhattisgarh,Central,Home & Living,Mass,Female,24,4153.63,45.55,2261.65,38,85942.7,Normal,Medium,Low
ORD0020750,2025-01-31,Maharashtra,West,Grocery Essentials,Premium,Female,22,241.69,30.27,168.53,44,7415.32,Normal,Medium,Low
ORD0020751,2025-01-31,Uttar Pradesh,North,Grocery Essentials,Mass,Female,26,473.12,24.64,356.54,10,3565.4,Normal,High,High
ORD0020752,2025-01-31,Delhi NCR,North,Fashion,Mass,Male,44,3071.47,53.78,1419.63,14,19874.82,Normal,Medium,Low
ORD0020753,2025-01-31,Gujarat,West,Sports & Fitness,Mass,Male,44,1070.82,42.29,617.97,13,8033.61,Normal,Medium,Low
ORD0020754,2025-01-31,Gujarat,West,Footwear,Premium,Male,43,4936.54,10.44,4421.17,6,26527.02,Normal,Medium,Low
ORD0020755,2025-01-31,Gujarat,West,Premium Lifestyle,Mass,Female,56,8513.69,65.0,2979.79,24,71514.96,Normal,Medium,High
ORD0020756,2025-01-31,Delhi NCR,North,Footwear,Mass,Female,33,1111.79,24.88,835.18,15,12527.7,Normal,Medium,High
ORD0020757,2025-01-31,Gujarat,West,Beauty & Personal Care,Mass,Female,39,582.44,62.09,220.8,37,8169.6,Normal,Medium,Low
ORD0020758,2025-01-31,Gujarat,West,Fashion,Mass,Male,40,552.76,21.44,434.25,31,13461.75,Festival,Low,Low
ORD0020759,2025-01-31,Gujarat,West,Electronics,Mass,Female,29,11138.39,30.42,7750.09,62,480505.58,Festival,Medium,High
ORD0020760,2025-01-31,West Bengal,East,Electronics,Mass,Female,42,9356.53,41.38,5484.8,4,21939.2,Normal,Low,Low
ORD0020761,2025-01-31,Kerala,South,Beauty & Personal Care,Mass,Female,47,745.01,17.62,613.74,50,30687.0,Festival,Low,Low
ORD0020762,2025-01-31,Telangana,South,Grocery Essentials,Mass,Male,34,786.22,44.89,433.29,21,9099.09,Normal,Medium,Low
ORD0020763,2025-01-31,Haryana,North,Premium Lifestyle,Mass,Male,39,4941.25,50.24,2458.77,51,125397.27,Normal,High,Low
ORD0020764,2025-01-31,Punjab,North,Fashion,Premium,Male,36,3156.33,8.32,2893.72,3,8681.16,Normal,Medium,Low
ORD0020765,2025-01-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Female,29,671.96,33.04,449.94,30,13498.2,Normal,High,Low
ORD0020766,2025-01-31,Haryana,North,Fashion,Mass,Female,19,768.33,57.07,329.84,27,8905.68,Normal,Low,Low
ORD0020767,2025-01-31,Madhya Pradesh,Central,Fashion,Mass,Male,56,2567.36,32.12,1742.72,22,38339.84,Normal,Low,Low
ORD0020768,2025-01-31,Maharashtra,West,Premium Lifestyle,Mass,Female,21,13371.16,65.0,4679.91,126,589668.66,Festival,Medium,High
ORD0020769,2025-01-31,Punjab,North,Sports & Fitness,Mass,Female,30,6283.9,58.02,2637.98,32,84415.36,Normal,Low,Low
ORD0020770,2025-01-31,Maharashtra,West,Electronics,Premium,Male,57,3068.41,43.27,1740.71,39,67887.69,Normal,Medium,High
ORD0020771,2025-01-31,West Bengal,East,Premium Lifestyle,Mass,Male,20,13142.03,37.57,8204.57,45,369205.65,Festival,Medium,Low
ORD0020772,2025-01-31,Odisha,East,Beauty & Personal Care,Mass,Male,51,2171.31,14.61,1854.08,12,22248.96,Normal,Medium,Low
ORD0020773,2025-01-31,Telangana,South,Home & Living,Mass,Female,55,5136.74,30.31,3579.79,14,50117.06,Festival,Medium,Low
ORD0020774,2025-01-31,Punjab,North,Sports & Fitness,Premium,Female,51,4568.91,28.39,3271.8,16,52348.8,Normal,Low,High
ORD0020775,2025-01-31,Haryana,North,Home & Living,Mass,Female,45,4603.12,32.43,3110.33,16,49765.28,Normal,High,Low
ORD0020776,2025-01-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Male,19,1183.09,31.95,805.09,25,20127.25,Normal,Medium,High
ORD0020777,2025-01-31,Haryana,North,Grocery Essentials,Premium,Male,57,424.68,13.02,369.39,13,4802.07,Normal,Low,High
ORD0020778,2025-01-31,Madhya Pradesh,Central,Footwear,Premium,Male,19,3297.52,36.06,2108.43,43,90662.49,Normal,Medium,Low
ORD0020779,2025-01-31,Chhattisgarh,Central,Premium Lifestyle,Mass,Female,57,10061.13,38.11,6226.83,10,62268.3,Normal,Medium,Low
ORD0020780,2025-01-31,Odisha,East,Home & Living,Premium,Female,24,2284.7,32.09,1551.54,34,52752.36,Normal,High,Low
ORD0020781,2025-01-31,Kerala,South,Home & Living,Premium,Male,40,1934.57,2.33,1889.49,13,24563.37,Normal,Low,Low
ORD0020782,2025-01-31,Odisha,East,Electronics,Mass,Male,62,5724.13,11.42,5070.43,7,35493.01,Normal,Medium,Low
ORD0020783,2025-01-31,Chhattisgarh,Central,Home & Living,Premium,Male,29,2424.45,14.67,2068.78,19,39306.82,Normal,High,Low
ORD0020784,2025-01-31,Gujarat,West,Sports & Fitness,Mass,Male,28,4701.87,12.55,4111.79,7,28782.53,Normal,Medium,Low
ORD0020785,2025-01-31,Telangana,South,Premium Lifestyle,Mass,Male,20,4091.33,56.07,1797.32,54,97055.28,Normal,Low,Low
ORD0020786,2025-01-31,Punjab,North,Grocery Essentials,Premium,Female,50,606.41,24.1,460.27,4,1841.08,Normal,High,Low
ORD0020787,2025-01-31,Tamil Nadu,South,Electronics,Premium,Male,65,7142.35,33.78,4729.66,10,47296.6,Normal,Medium,High
ORD0020788,2025-01-31,Telangana,South,Home & Living,Premium,Male,56,5750.86,28.0,4140.62,18,74531.16,Normal,Medium,Low
ORD0020789,2025-01-31,Kerala,South,Premium Lifestyle,Mass,Female,23,8120.25,50.18,4045.51,14,56637.14,Festival,Low,Low
ORD0020790,2025-01-31,Tamil Nadu,South,Electronics,Mass,Female,34,8643.32,41.12,5089.19,35,178121.65,Normal,Medium,High
ORD0020791,2025-01-31,Kerala,South,Home & Living,Mass,Female,18,5148.21,31.33,3535.28,23,81311.44,Normal,Low,Low
ORD0020792,2025-01-31,Odisha,East,Beauty & Personal Care,Premium,Female,34,1204.26,49.63,606.59,8,4852.72,Festival,Medium,Low
ORD0020793,2025-01-31,Uttar Pradesh,North,Premium Lifestyle,Premium,Male,46,7425.33,32.41,5018.78,26,130488.28,Normal,Medium,Low
ORD0020794,2025-01-31,Maharashtra,West,Footwear,Mass,Female,28,2267.19,20.25,1808.08,16,28929.28,Normal,Medium,Low
ORD0020795,2025-01-31,Odisha,East,Sports & Fitness,Mass,Female,52,3132.44,48.64,1608.82,19,30567.58,Festival,High,Low
ORD0020796,2025-01-31,Telangana,South,Sports & Fitness,Mass,Male,43,4935.65,50.75,2430.81,11,26738.91,Normal,Medium,High
ORD0020797,2025-01-31,Haryana,North,Footwear,Premium,Female,23,3785.07,20.69,3001.94,45,135087.3,Normal,High,High
ORD0020798,2025-01-31,Tamil Nadu,South,Grocery Essentials,Mass,Female,39,627.36,63.15,231.18,65,15026.7,Normal,High,Low
ORD0020799,2025-01-31,Uttar Pradesh,North,Home & Living,Mass,Male,29,1219.05,65.0,426.67,28,11946.76,Normal,High,Low
ORD0020800,2025-01-31,Haryana,North,Grocery Essentials,Premium,Female,32,679.06,14.34,581.68,20,11633.6,Normal,High,Low
ORD0020801,2025-01-31,Tamil Nadu,South,Fashion,Mass,Male,49,774.29,27.49,561.44,25,14036.0,Normal,Low,High
ORD0020802,2025-01-31,Tamil Nadu,South,Footwear,Mass,Male,27,1393.31,65.0,487.66,40,19506.4,Normal,High,High
ORD0020803,2025-01-31,Tamil Nadu,South,Footwear,Mass,Male,38,2846.94,35.14,1846.53,37,68321.61,Normal,High,Low
ORD0020804,2025-01-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Male,19,267.76,64.48,95.11,41,3899.51,Festival,High,High
ORD0020805,2025-01-31,Haryana,North,Premium Lifestyle,Premium,Female,34,9284.7,44.05,5194.79,53,275323.87,Normal,High,Low
ORD0020806,2025-01-31,Delhi NCR,North,Sports & Fitness,Mass,Male,32,6989.42,57.2,2991.47,22,65812.34,Normal,High,Low
ORD0020807,2025-01-31,Gujarat,West,Sports & Fitness,Mass,Female,41,6590.48,29.36,4655.52,14,65177.28,Normal,Low,High
ORD0020808,2025-01-31,Maharashtra,West,Fashion,Premium,Male,44,3955.19,31.92,2692.69,32,86166.08,Normal,Medium,Low
ORD0020809,2025-01-31,Odisha,East,Sports & Fitness,Mass,Female,33,3204.7,19.12,2591.96,16,41471.36,Normal,High,Low
ORD0020810,2025-01-31,Maharashtra,West,Grocery Essentials,Mass,Female,53,404.05,37.01,254.51,28,7126.28,Normal,High,High
ORD0020811,2025-01-31,Punjab,North,Beauty & Personal Care,Mass,Male,52,1776.55,61.7,680.42,36,24495.12,Normal,Medium,Low
ORD0020812,2025-01-31,Kerala,South,Electronics,Mass,Male,22,10075.81,55.32,4501.87,15,67528.05,Normal,High,High
ORD0020813,2025-01-31,Gujarat,West,Premium Lifestyle,Mass,Female,51,5887.63,58.77,2427.47,14,33984.58,Normal,High,Low
ORD0020814,2025-01-31,Tamil Nadu,South,Fashion,Mass,Male,57,2554.63,42.03,1480.92,12,17771.04,Festival,Low,Low
ORD0020815,2025-01-31,Odisha,East,Footwear,Mass,Female,23,1870.24,37.51,1168.71,27,31555.17,Normal,Low,Low
ORD0020816,2025-01-31,Kerala,South,Electronics,Mass,Male,51,9413.43,30.44,6547.98,14,91671.72,Normal,High,Low
ORD0020817,2025-01-31,Punjab,North,Footwear,Mass,Male,39,1491.86,29.0,1059.22,22,23302.84,Normal,Low,Low
ORD0020818,2025-01-31,Gujarat,West,Grocery Essentials,Mass,Female,29,586.28,54.36,267.58,22,5886.76,Normal,High,Low
ORD0020819,2025-01-31,Punjab,North,Electronics,Mass,Male,28,9744.08,32.84,6544.12,40,261764.8,Normal,Medium,Low
ORD0020820,2025-01-31,Chhattisgarh,Central,Fashion,Premium,Female,39,3564.86,31.04,2458.33,30,73749.9,Normal,Medium,High
ORD0020821,2025-01-31,Madhya Pradesh,Central,Premium Lifestyle,Mass,Female,22,4657.63,50.95,2284.57,75,171342.75,Festival,Medium,High
ORD0020822,2025-01-31,Gujarat,West,Fashion,Mass,Male,35,3747.73,43.42,2120.47,46,97541.62,Normal,Medium,High
ORD0020823,2025-01-31,Madhya Pradesh,Central,Sports & Fitness,Mass,Female,49,2183.59,41.41,1279.37,6,7676.22,Normal,Medium,Low
ORD0020824,2025-01-31,Uttar Pradesh,North,Premium Lifestyle,Mass,Female,34,14623.41,61.21,5672.42,12,68069.04,Normal,High,Low
ORD0020825,2025-01-31,Punjab,North,Footwear,Premium,Female,57,4304.47,44.04,2408.78,28,67445.84,Normal,High,Low
ORD0020826,2025-01-31,Uttar Pradesh,North,Electronics,Mass,Male,65,10537.66,31.51,7217.24,21,151562.04,Normal,Low,Low
ORD0020827,2025-01-31,Haryana,North,Beauty & Personal Care,Mass,Male,26,1805.07,10.74,1611.21,5,8056.05,Normal,Medium,Low
ORD0020828,2025-01-31,Uttar Pradesh,North,Beauty & Personal Care,Premium,Female,28,417.27,5.09,396.03,3,1188.09,Normal,Low,Low
ORD0020829,2025-01-31,Haryana,North,Home & Living,Mass,Male,21,4183.96,64.02,1505.39,73,109893.47,Festival,Medium,Low
ORD0020830,2025-01-31,Karnataka,South,Electronics,Mass,Female,27,5773.82,65.0,2020.84,49,99021.16,Normal,High,Low
ORD0020831,2025-01-31,Madhya Pradesh,Central,Fashion,Mass,Male,23,2753.71,64.7,972.06,95,92345.7,Festival,Low,Low
ORD0020832,2025-01-31,Kerala,South,Sports & Fitness,Mass,Female,25,5653.95,54.28,2584.99,54,139589.46,Normal,Medium,Low
ORD0020833,2025-01-31,Chhattisgarh,Central,Home & Living,Mass,Male,50,1945.68,42.8,1112.93,14,15581.02,Normal,Low,Low
ORD0020834,2025-01-31,Chhattisgarh,Central,Fashion,Mass,Female,32,2242.04,43.61,1264.29,24,30342.96,Normal,Low,Low
ORD0020835,2025-01-31,Punjab,North,Premium Lifestyle,Mass,Male,18,4642.82,52.95,2184.45,65,141989.25,Normal,Low,Low
ORD0020836,2025-01-31,Punjab,North,Footwear,Mass,Male,63,1629.92,19.67,1309.31,26,34042.06,Normal,Medium,Low
ORD0020837,2025-01-31,West Bengal,East,Fashion,Mass,Female,40,2872.74,36.83,1814.71,43,78032.53,Festival,Low,Low
ORD0020838,2025-01-31,Tamil Nadu,South,Premium Lifestyle,Mass,Female,21,7176.53,34.09,4730.05,49,231772.45,Normal,High,Low
ORD0020839,2025-01-31,Gujarat,West,Electronics,Mass,Male,36,11099.72,24.25,8408.04,34,285873.36,Normal,Low,Low
ORD0020840,2025-01-31,Kerala,South,Sports & Fitness,Mass,Male,65,2137.97,59.43,867.37,56,48572.72,Festival,Medium,Low
ORD0020841,2025-01-31,West Bengal,East,Footwear,Mass,Male,22,4285.15,65.0,1499.8,65,97487.0,Normal,High,Low
ORD0020842,2025-01-31,Kerala,South,Fashion,Premium,Male,48,1021.79,38.59,627.48,42,26354.16,Normal,Medium,Low
ORD0020843,2025-01-31,Delhi NCR,North,Sports & Fitness,Mass,Male,48,6339.42,45.29,3468.3,9,31214.7,Normal,Low,High
ORD0020844,2025-01-31,Kerala,South,Home & Living,Mass,Male,21,4550.78,54.16,2086.08,21,43807.68,Normal,Medium,Low
ORD0020845,2025-01-31,Haryana,North,Premium Lifestyle,Mass,Female,58,4023.96,53.04,1889.65,65,122827.25,Festival,High,Low
ORD0020846,2025-01-31,Madhya Pradesh,Central,Footwear,Mass,Female,46,1150.54,44.3,640.85,19,12176.15,Normal,High,Low
ORD0020847,2025-01-31,Chhattisgarh,Central,Fashion,Premium,Male,41,2282.27,12.41,1999.04,22,43978.88,Normal,Medium,Low
ORD0020848,2025-01-31,Telangana,South,Premium Lifestyle,Mass,Male,18,14310.7,44.65,7920.97,67,530704.99,Festival,Low,High
ORD0020849,2025-01-31,Karnataka,South,Beauty & Personal Care,Mass,Male,57,686.95,36.47,436.42,55,24003.1,Festival,Low,Low
ORD0020850,2025-01-31,Uttar Pradesh,North,Home & Living,Mass,Female,52,1972.2,35.98,1262.6,21,26514.6,Normal,Low,High
ORD0020851,2025-01-31,Uttar Pradesh,North,Footwear,Mass,Female,59,1030.45,58.38,428.87,13,5575.31,Festival,Medium,Low
ORD0020852,2025-01-31,Madhya Pradesh,Central,Beauty & Personal Care,Mass,Male,50,1350.58,55.78,597.23,44,26278.12,Festival,Low,Low
ORD0020853,2025-01-31,Delhi NCR,North,Home & Living,Premium,Female,18,3940.15,29.84,2764.41,19,52523.79,Normal,Medium,Low
ORD0020854,2025-01-31,Madhya Pradesh,Central,Grocery Essentials,Mass,Female,33,533.08,20.94,421.45,24,10114.8,Normal,Medium,High
ORD0020855,2025-01-31,Telangana,South,Electronics,Mass,Male,36,11375.98,34.63,7436.48,38,282586.24,Festival,Medium,Low
ORD0020856,2025-01-31,Chhattisgarh,Central,Fashion,Premium,Male,18,2918.3,40.31,1741.93,35,60967.55,Festival,High,Low
ORD0020857,2025-01-31,Tamil Nadu,South,Premium Lifestyle,Mass,Female,34,11420.49,23.2,8770.94,22,192960.68,Normal,Medium,Low
ORD0020858,2025-01-31,Kerala,South,Home & Living,Mass,Female,56,3830.23,54.04,1760.37,37,65133.69,Normal,Medium,Low
ORD0020859,2025-01-31,Odisha,East,Beauty & Personal Care,Premium,Female,52,1259.73,52.72,595.6,6,3573.6,Normal,High,High
ORD0020860,2025-01-31,Delhi NCR,North,Fashion,Mass,Male,44,2603.75,48.42,1343.01,47,63121.47,Normal,Medium,Low
ORD0020861,2025-01-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Male,22,1090.2,13.49,943.13,4,3772.52,Normal,Low,Low
ORD0020862,2025-01-31,Telangana,South,Sports & Fitness,Mass,Female,22,5821.55,25.96,4310.28,28,120687.84,Normal,Low,Low
ORD0020863,2025-01-31,Tamil Nadu,South,Beauty & Personal Care,Mass,Male,24,959.87,48.78,491.65,25,12291.25,Normal,Low,Low
ORD0020864,2025-01-31,Madhya Pradesh,Central,Footwear,Mass,Male,32,3350.06,54.42,1526.96,34,51916.64,Normal,Medium,Low
ORD0020865,2025-01-31,Karnataka,South,Sports & Fitness,Mass,Female,54,6566.51,65.0,2298.28,93,213740.04,Festival,Low,Low
ORD0020866,2025-01-31,Karnataka,South,Footwear,Mass,Female,21,3059.74,21.62,2398.22,32,76743.04,Normal,Medium,High
ORD0020867,2025-01-31,Gujarat,West,Grocery Essentials,Mass,Female,39,496.44,28.83,353.32,32,11306.24,Festival,Medium,Low
ORD0020868,2025-01-31,West Bengal,East,Grocery Essentials,Mass,Female,44,241.25,21.97,188.25,10,1882.5,Normal,Medium,High
ORD0020869,2025-01-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Female,25,1520.96,21.92,1187.57,8,9500.56,Festival,Low,Low
ORD0020870,2025-01-31,Haryana,North,Fashion,Mass,Female,23,1769.32,36.79,1118.39,24,26841.36,Normal,High,High
ORD0020871,2025-01-31,Tamil Nadu,South,Home & Living,Mass,Female,31,1967.62,20.37,1566.82,37,57972.34,Normal,High,Low
ORD0020872,2025-01-31,Punjab,North,Premium Lifestyle,Mass,Female,54,13203.52,61.44,5091.28,57,290202.96,Normal,Medium,High
ORD0020873,2025-01-31,Chhattisgarh,Central,Fashion,Mass,Female,50,3706.63,9.26,3363.4,12,40360.8,Normal,Low,Low
ORD0020874,2025-01-31,West Bengal,East,Beauty & Personal Care,Mass,Male,51,1203.58,16.46,1005.47,18,18098.46,Normal,Medium,Low
ORD0020875,2025-01-31,Delhi NCR,North,Electronics,Premium,Female,44,9432.07,37.72,5874.29,67,393577.43,Festival,Low,Low
ORD0020876,2025-01-31,Haryana,North,Electronics,Premium,Male,54,9673.89,49.28,4906.6,41,201170.6,Festival,High,High
ORD0020877,2025-01-31,Chhattisgarh,Central,Sports & Fitness,Mass,Female,20,3604.98,22.15,2806.48,13,36484.24,Normal,Low,Low
ORD0020878,2025-01-31,Chhattisgarh,Central,Home & Living,Mass,Male,60,2277.6,41.0,1343.78,4,5375.12,Normal,Low,High
ORD0020879,2025-01-31,Delhi NCR,North,Grocery Essentials,Mass,Female,32,380.66,49.55,192.04,38,7297.52,Festival,Medium,Low
ORD0020880,2025-01-31,Telangana,South,Grocery Essentials,Premium,Female,27,507.08,21.31,399.02,10,3990.2,Normal,Medium,Low
ORD0020881,2025-01-31,West Bengal,East,Home & Living,Mass,Male,36,5941.42,26.85,4346.15,23,99961.45,Normal,High,Low
ORD0020882,2025-01-31,Tamil Nadu,South,Grocery Essentials,Premium,Male,49,230.32,49.03,117.39,28,3286.92,Festival,Low,High
ORD0020883,2025-01-31,Madhya Pradesh,Central,Home & Living,Mass,Male,44,891.7,58.33,371.57,41,15234.37,Festival,Low,Low
ORD0020884,2025-01-31,Maharashtra,West,Beauty & Personal Care,Premium,Male,22,1947.29,35.41,1257.75,59,74207.25,Normal,Low,High
ORD0020885,2025-01-31,Uttar Pradesh,North,Beauty & Personal Care,Mass,Male,28,1747.06,65.0,611.47,10,6114.7,Festival,Medium,High
ORD0020886,2025-01-31,Karnataka,South,Grocery Essentials,Mass,Male,35,431.4,34.43,282.87,20,5657.4,Festival,Medium,Low
ORD0020887,2025-01-31,Uttar Pradesh,North,Sports & Fitness,Mass,Female,59,2710.54,48.01,1409.21,44,62005.24,Festival,Medium,High
ORD0020888,2025-01-31,Delhi NCR,North,Sports & Fitness,Mass,Male,18,5697.78,37.38,3567.95,99,353227.05,Festival,Medium,High
ORD0020889,2025-01-31,Tamil Nadu,South,Electronics,Premium,Female,29,7616.82,38.88,4655.4,23,107074.2,Normal,Low,High
ORD0020890,2025-01-31,Uttar Pradesh,North,Sports & Fitness,Mass,Male,26,2731.12,23.73,2083.03,15,31245.45,Normal,Medium,High
ORD0020891,2025-01-31,Telangana,South,Footwear,Mass,Female,58,4230.22,55.29,1891.33,40,75653.2,Normal,Medium,Low
ORD0020892,2025-01-31,Haryana,North,Sports & Fitness,Mass,Male,38,5090.43,11.13,4523.87,14,63334.18,Normal,Low,Low
